lon,lat,RH 2 m above ground d=2021051200 anl
351.500000,40.000000,1.72188
351.750000,40.000000,3.02188
352.000000,40.000000,2.72188
352.250000,40.000000,3.42188
352.500000,40.000000,2.02188
352.750000,40.000000,1.32188
353.000000,40.000000,1.42188
353.250000,40.000000,1.12188
353.500000,40.000000,1.52188
353.750000,40.000000,1.82188
354.000000,40.000000,3.62188
350.250000,40.250000,7.42188
350.500000,40.250000,6.92188
350.750000,40.250000,6.32188
351.000000,40.250000,5.52188
351.250000,40.250000,3.12188
351.500000,40.250000,1.32188
351.750000,40.250000,1.12188
352.000000,40.250000,0.421884
352.250000,40.250000,2.32188
352.500000,40.250000,1.72188
352.750000,40.250000,1.12188
353.000000,40.250000,1.52188
353.250000,40.250000,2.22188
353.500000,40.250000,2.62188
353.750000,40.250000,2.62188
354.000000,40.250000,3.82188
350.250000,40.500000,7.92188
350.500000,40.500000,7.42188
350.750000,40.500000,6.72188
351.000000,40.500000,6.02188
351.250000,40.500000,4.12188
351.500000,40.500000,2.22188
351.750000,40.500000,1.62188
352.000000,40.500000,2.52188
352.250000,40.500000,4.22188
352.500000,40.500000,4.32188
352.750000,40.500000,1.52188
353.000000,40.500000,1.02188
353.250000,40.500000,0.521884
353.500000,40.500000,0.721884
353.750000,40.500000,1.32188
354.000000,40.500000,1.12188
350.250000,40.750000,8.42188
350.500000,40.750000,8.02188
350.750000,40.750000,7.32188
351.000000,40.750000,6.62188
351.250000,40.750000,4.92188
351.500000,40.750000,2.92188
351.750000,40.750000,2.12188
352.000000,40.750000,2.82188
352.250000,40.750000,4.02188
352.500000,40.750000,7.02188
352.750000,40.750000,6.32188
353.000000,40.750000,1.62188
353.250000,40.750000,1.42188
353.500000,40.750000,1.92188
353.750000,40.750000,2.12188
354.000000,40.750000,2.12188
350.250000,41.000000,9.12188
350.500000,41.000000,8.52188
350.750000,41.000000,7.92188
351.000000,41.000000,7.32188
351.250000,41.000000,6.22188
351.500000,41.000000,5.62188
351.750000,41.000000,3.12188
352.000000,41.000000,2.82188
352.250000,41.000000,4.12188
352.500000,41.000000,5.62188
352.750000,41.000000,4.42188
353.000000,41.000000,2.42188
353.250000,41.000000,1.92188
353.500000,41.000000,3.92188
353.750000,41.000000,5.12188
354.000000,41.000000,6.12188
350.250000,41.250000,9.62188
350.500000,41.250000,9.02188
350.750000,41.250000,8.52188
351.000000,41.250000,8.02188
351.250000,41.250000,7.02188
351.500000,41.250000,6.42188
351.750000,41.250000,6.02188
352.000000,41.250000,4.92188
352.250000,41.250000,3.32188
352.500000,41.250000,2.72188
352.750000,41.250000,3.82188
353.000000,41.250000,3.32188
353.250000,41.250000,3.72188
353.500000,41.250000,5.62188
353.750000,41.250000,6.52188
354.000000,41.250000,8.52188
350.250000,41.500000,10.4219
350.500000,41.500000,9.42188
350.750000,41.500000,8.62188
351.000000,41.500000,8.42188
351.250000,41.500000,7.42188
351.500000,41.500000,5.02188
351.750000,41.500000,3.22188
352.000000,41.500000,5.82188
352.250000,41.500000,8.62188
352.500000,41.500000,7.32188
352.750000,41.500000,2.32188
353.000000,41.500000,3.42188
353.250000,41.500000,4.42188
353.500000,41.500000,5.42188
353.750000,41.500000,7.32188
354.000000,41.500000,10.2219
350.250000,41.750000,11.0219
350.500000,41.750000,9.72188
350.750000,41.750000,8.82188
351.000000,41.750000,8.82188
351.250000,41.750000,6.22188
351.500000,41.750000,2.12188
351.750000,41.750000,4.72188
352.000000,41.750000,5.72188
352.250000,41.750000,5.62188
352.500000,41.750000,5.02188
352.750000,41.750000,0.421884
353.000000,41.750000,1.62188
353.250000,41.750000,2.82188
353.500000,41.750000,5.82188
353.750000,41.750000,10.0219
354.000000,41.750000,11.6219
350.250000,42.000000,11.6219
350.500000,42.000000,10.3219
350.750000,42.000000,9.62188
351.000000,42.000000,9.62188
351.250000,42.000000,8.82188
351.500000,42.000000,5.92188
351.750000,42.000000,6.02188
352.000000,42.000000,6.92188
352.250000,42.000000,2.52188
352.500000,42.000000,1.82188
352.750000,42.000000,1.32188
353.000000,42.000000,2.22188
353.250000,42.000000,3.42188
353.500000,42.000000,5.42188
353.750000,42.000000,9.62188
354.000000,42.000000,11.6219
350.250000,42.250000,12.5219
350.500000,42.250000,11.3219
350.750000,42.250000,10.6219
351.000000,42.250000,10.9219
351.250000,42.250000,9.72188
351.500000,42.250000,7.42188
351.750000,42.250000,8.32188
352.000000,42.250000,3.42188
352.250000,42.250000,3.22188
352.500000,42.250000,7.12188
352.750000,42.250000,4.82188
353.000000,42.250000,3.52188
353.250000,42.250000,3.32188
353.500000,42.250000,3.32188
353.750000,42.250000,1.92188
354.000000,42.250000,2.72188
350.250000,42.500000,13.8219
350.500000,42.500000,12.5219
350.750000,42.500000,11.2219
351.000000,42.500000,10.4219
351.250000,42.500000,9.32188
351.500000,42.500000,9.12188
351.750000,42.500000,9.82188
352.000000,42.500000,5.92188
352.250000,42.500000,7.02188
352.500000,42.500000,3.12188
352.750000,42.500000,1.82188
353.000000,42.500000,2.62188
353.250000,42.500000,1.52188
353.500000,42.500000,3.12188
353.750000,42.500000,4.62188
354.000000,42.500000,3.72188
lon,lat,RH 2 m above ground d=2021051200 30 hour fcst
350.250000,36.750000,74.7
350.500000,36.750000,74.4
350.750000,36.750000,75.7
351.000000,36.750000,76.5
351.250000,36.750000,78.6
351.500000,36.750000,78.7
351.750000,36.750000,79.4
352.000000,36.750000,73.4
352.250000,36.750000,68.6
352.500000,36.750000,71.3
352.750000,36.750000,71.2
353.000000,36.750000,69.4
353.250000,36.750000,65.6
353.500000,36.750000,62.2
353.750000,36.750000,66.8
354.000000,36.750000,75.4
350.250000,37.000000,75.5
350.500000,37.000000,74.8
350.750000,37.000000,75.9
351.000000,37.000000,77.4
351.250000,37.000000,82.9
351.500000,37.000000,82.1
351.750000,37.000000,83.8
352.000000,37.000000,75.7
352.250000,37.000000,72.2
352.500000,37.000000,74.7
352.750000,37.000000,74.6
353.000000,37.000000,72.2
353.250000,37.000000,68.4
353.500000,37.000000,63.1
353.750000,37.000000,63.3
354.000000,37.000000,67.8
350.250000,37.250000,75.9
350.500000,37.250000,75.2
350.750000,37.250000,75.8
351.000000,37.250000,77.7
351.250000,37.250000,92.3
351.500000,37.250000,94.6
351.750000,37.250000,92.1
352.000000,37.250000,88.1
352.250000,37.250000,85.2
352.500000,37.250000,80.4
352.750000,37.250000,78.7
353.000000,37.250000,75.8
353.250000,37.250000,72.3
353.500000,37.250000,63.3
353.750000,37.250000,63.2
354.000000,37.250000,66.5
350.250000,37.500000,76
350.500000,37.500000,75.5
350.750000,37.500000,75.8
351.000000,37.500000,77.2
351.250000,37.500000,93.8
351.500000,37.500000,97
351.750000,37.500000,97.2
352.000000,37.500000,96
352.250000,37.500000,91.8
352.500000,37.500000,85.8
352.750000,37.500000,84.6
353.000000,37.500000,78.3
353.250000,37.500000,75
353.500000,37.500000,66.7
353.750000,37.500000,66.1
354.000000,37.500000,68
350.250000,37.750000,75.9
350.500000,37.750000,75.8
350.750000,37.750000,75.8
351.000000,37.750000,76.9
351.250000,37.750000,91.6
351.500000,37.750000,95.9
351.750000,37.750000,96.2
352.000000,37.750000,95.1
352.250000,37.750000,91.2
352.500000,37.750000,88.8
352.750000,37.750000,89.4
353.000000,37.750000,82.9
353.250000,37.750000,80.8
353.500000,37.750000,74.2
353.750000,37.750000,73.7
354.000000,37.750000,74.1
350.250000,38.000000,75.9
350.500000,38.000000,76
350.750000,38.000000,76.1
351.000000,38.000000,76.5
351.250000,38.000000,89.2
351.500000,38.000000,95.6
351.750000,38.000000,95.4
352.000000,38.000000,94.8
352.250000,38.000000,90.7
352.500000,38.000000,90.3
352.750000,38.000000,91.5
353.000000,38.000000,91.5
353.250000,38.000000,90.6
353.500000,38.000000,79.5
353.750000,38.000000,77.1
354.000000,38.000000,78.3
350.250000,38.250000,76.2
350.500000,38.250000,76.3
350.750000,38.250000,76.4
351.000000,38.250000,77.8
351.250000,38.250000,83.7
351.500000,38.250000,95.1
351.750000,38.250000,94.5
352.000000,38.250000,95
352.250000,38.250000,92.6
352.500000,38.250000,90.6
352.750000,38.250000,90.4
353.000000,38.250000,92.5
353.250000,38.250000,91.4
353.500000,38.250000,85.4
353.750000,38.250000,79.8
354.000000,38.250000,79
350.250000,38.500000,76.8
350.500000,38.500000,77
350.750000,38.500000,79.3
351.000000,38.500000,91.8
351.250000,38.500000,84.7
351.500000,38.500000,95.3
351.750000,38.500000,96.9
352.000000,38.500000,96.8
352.250000,38.500000,94.6
352.500000,38.500000,93
352.750000,38.500000,91.8
353.000000,38.500000,94.1
353.250000,38.500000,90.7
353.500000,38.500000,84.8
353.750000,38.500000,79.5
354.000000,38.500000,83.8
350.250000,38.750000,77.6
350.500000,38.750000,78.9
350.750000,38.750000,87
351.000000,38.750000,80.6
351.250000,38.750000,91.7
351.500000,38.750000,94.7
351.750000,38.750000,97.2
352.000000,38.750000,98.1
352.250000,38.750000,97.4
352.500000,38.750000,97.1
352.750000,38.750000,93.7
353.000000,38.750000,93.1
353.250000,38.750000,89
353.500000,38.750000,83.9
353.750000,38.750000,80.4
354.000000,38.750000,83.1
350.250000,39.000000,78.1
350.500000,39.000000,77.8
350.750000,39.000000,91.6
351.000000,39.000000,92.3
351.250000,39.000000,91.6
351.500000,39.000000,94.3
351.750000,39.000000,96.1
352.000000,39.000000,96.5
352.250000,39.000000,97.3
352.500000,39.000000,98.2
352.750000,39.000000,95.9
353.000000,39.000000,89.9
353.250000,39.000000,83.5
353.500000,39.000000,81.4
353.750000,39.000000,81.9
354.000000,39.000000,80.5
350.250000,39.250000,78.1
350.500000,39.250000,77.8
350.750000,39.250000,91.2
351.000000,39.250000,95.3
351.250000,39.250000,93.3
351.500000,39.250000,92.8
351.750000,39.250000,94.1
352.000000,39.250000,92
352.250000,39.250000,95.2
352.500000,39.250000,97.6
352.750000,39.250000,94.9
353.000000,39.250000,88.5
353.250000,39.250000,86.1
353.500000,39.250000,87.8
353.750000,39.250000,86.5
354.000000,39.250000,82.3
350.250000,39.500000,78
350.500000,39.500000,77.6
350.750000,39.500000,78.3
351.000000,39.500000,93.8
351.250000,39.500000,93.3
351.500000,39.500000,89
351.750000,39.500000,86.8
352.000000,39.500000,81.1
352.250000,39.500000,90.6
352.500000,39.500000,92.8
352.750000,39.500000,91.9
353.000000,39.500000,89.9
353.250000,39.500000,89.3
353.500000,39.500000,87.7
353.750000,39.500000,84.3
354.000000,39.500000,83.5
350.250000,39.750000,77.9
350.500000,39.750000,77.6
350.750000,39.750000,77.3
351.000000,39.750000,80.9
351.250000,39.750000,92.2
351.500000,39.750000,87.2
351.750000,39.750000,84.5
352.000000,39.750000,84.1
352.250000,39.750000,89
352.500000,39.750000,87.8
352.750000,39.750000,89.2
353.000000,39.750000,88.8
353.250000,39.750000,84.6
353.500000,39.750000,80
353.750000,39.750000,80.2
354.000000,39.750000,81.6
350.250000,40.000000,78
350.500000,40.000000,77.7
350.750000,40.000000,77.2
351.000000,40.000000,78
351.250000,40.000000,92.6
351.500000,40.000000,91.1
351.750000,40.000000,86.2
352.000000,40.000000,92.8
352.250000,40.000000,91.8
352.500000,40.000000,90.1
352.750000,40.000000,82.5
353.000000,40.000000,79.3
353.250000,40.000000,78.8
353.500000,40.000000,79.7
353.750000,40.000000,82.3
354.000000,40.000000,80.3
350.250000,40.250000,78.6
350.500000,40.250000,78
350.750000,40.250000,77.5
351.000000,40.250000,77.5
351.250000,40.250000,85.2
351.500000,40.250000,84.4
351.750000,40.250000,82.6
352.000000,40.250000,85.7
352.250000,40.250000,91.4
352.500000,40.250000,92.3
352.750000,40.250000,84.8
353.000000,40.250000,83.4
353.250000,40.250000,87.7
353.500000,40.250000,85.8
353.750000,40.250000,80.9
354.000000,40.250000,73.7
350.250000,40.500000,80.7
350.500000,40.500000,78.3
350.750000,40.500000,77.7
351.000000,40.500000,77.6
351.250000,40.500000,83.3
351.500000,40.500000,86.1
351.750000,40.500000,88.7
352.000000,40.500000,87.9
352.250000,40.500000,87.5
352.500000,40.500000,92.2
352.750000,40.500000,93.2
353.000000,40.500000,92.3
353.250000,40.500000,93.2
353.500000,40.500000,92.8
353.750000,40.500000,90.9
354.000000,40.500000,83.3
350.250000,40.750000,84.7
350.500000,40.750000,80.8
350.750000,40.750000,78.5
351.000000,40.750000,78.1
351.250000,40.750000,79.5
351.500000,40.750000,87.9
351.750000,40.750000,94.6
352.000000,40.750000,93.2
352.250000,40.750000,93.2
352.500000,40.750000,90.6
352.750000,40.750000,89.3
353.000000,40.750000,90.9
353.250000,40.750000,95.9
353.500000,40.750000,95.8
353.750000,40.750000,89.4
354.000000,40.750000,85.2
350.250000,41.000000,87.8
350.500000,41.000000,84.7
350.750000,41.000000,81.4
351.000000,41.000000,80
351.250000,41.000000,80.5
351.500000,41.000000,90.9
351.750000,41.000000,91.6
352.000000,41.000000,95.9
352.250000,41.000000,94
352.500000,41.000000,92.8
352.750000,41.000000,90
353.000000,41.000000,86.3
353.250000,41.000000,91.7
353.500000,41.000000,96.1
353.750000,41.000000,94.1
354.000000,41.000000,88.9
350.250000,41.250000,90
350.500000,41.250000,88
350.750000,41.250000,84.4
351.000000,41.250000,82.8
351.250000,41.250000,84.4
351.500000,41.250000,94.4
351.750000,41.250000,94.7
352.000000,41.250000,94.3
352.250000,41.250000,87.7
352.500000,41.250000,85.4
352.750000,41.250000,82.9
353.000000,41.250000,85
353.250000,41.250000,89.7
353.500000,41.250000,90.2
353.750000,41.250000,92.4
354.000000,41.250000,92.5
350.250000,41.500000,91.5
350.500000,41.500000,90.1
350.750000,41.500000,88
351.000000,41.500000,85.2
351.250000,41.500000,89.3
351.500000,41.500000,97.4
351.750000,41.500000,98.1
352.000000,41.500000,99.2
352.250000,41.500000,98.1
352.500000,41.500000,93
352.750000,41.500000,78.7
353.000000,41.500000,82.9
353.250000,41.500000,83.2
353.500000,41.500000,80.9
353.750000,41.500000,86.6
354.000000,41.500000,87.3
350.250000,41.750000,93
350.500000,41.750000,92
350.750000,41.750000,90.4
351.000000,41.750000,88.1
351.250000,41.750000,96.4
351.500000,41.750000,99.6
351.750000,41.750000,99.8
352.000000,41.750000,99.6
352.250000,41.750000,98.1
352.500000,41.750000,91.4
352.750000,41.750000,90.5
353.000000,41.750000,91
353.250000,41.750000,90.5
353.500000,41.750000,89
353.750000,41.750000,88.3
354.000000,41.750000,84.9
350.250000,42.000000,94.7
350.500000,42.000000,94.2
350.750000,42.000000,92.3
351.000000,42.000000,92.7
351.250000,42.000000,97.6
351.500000,42.000000,98.6
351.750000,42.000000,98.9
352.000000,42.000000,98.2
352.250000,42.000000,96.4
352.500000,42.000000,94.9
352.750000,42.000000,96.5
353.000000,42.000000,98.1
353.250000,42.000000,95.3
353.500000,42.000000,93.9
353.750000,42.000000,92.5
354.000000,42.000000,86.1
350.250000,42.250000,94.6
350.500000,42.250000,94.8
350.750000,42.250000,95.2
351.000000,42.250000,95.2
351.250000,42.250000,95.4
351.500000,42.250000,98.8
351.750000,42.250000,98.7
352.000000,42.250000,97.2
352.250000,42.250000,96.2
352.500000,42.250000,97.5
352.750000,42.250000,97.2
353.000000,42.250000,97.3
353.250000,42.250000,97.9
353.500000,42.250000,94.6
353.750000,42.250000,85.4
354.000000,42.250000,81
350.250000,42.500000,94.4
350.500000,42.500000,95.5
350.750000,42.500000,97
351.000000,42.500000,97
351.250000,42.500000,99.1
351.500000,42.500000,99.5
351.750000,42.500000,99
352.000000,42.500000,99.6
352.250000,42.500000,98.2
352.500000,42.500000,93.1
352.750000,42.500000,95.1
353.000000,42.500000,97.3
353.250000,42.500000,93.4
353.500000,42.500000,95.2
353.750000,42.500000,94
354.000000,42.500000,84.3
lon,lat,TMP 2 m above ground d=2021051200 30 hour fcst
350.250000,36.750000,289.731
350.500000,36.750000,289.731
350.750000,36.750000,289.631
351.000000,36.750000,289.531
351.250000,36.750000,289.031
351.500000,36.750000,288.731
351.750000,36.750000,288.331
352.000000,36.750000,288.531
352.250000,36.750000,288.831
352.500000,36.750000,288.731
352.750000,36.750000,288.731
353.000000,36.750000,289.031
353.250000,36.750000,289.231
353.500000,36.750000,289.031
353.750000,36.750000,285.631
354.000000,36.750000,284.931
350.250000,37.000000,289.631
350.500000,37.000000,289.631
350.750000,37.000000,289.531
351.000000,37.000000,289.231
351.250000,37.000000,287.531
351.500000,37.000000,287.431
351.750000,37.000000,286.431
352.000000,37.000000,286.931
352.250000,37.000000,287.231
352.500000,37.000000,287.631
352.750000,37.000000,287.631
353.000000,37.000000,288.131
353.250000,37.000000,288.031
353.500000,37.000000,286.431
353.750000,37.000000,285.931
354.000000,37.000000,285.531
350.250000,37.250000,289.631
350.500000,37.250000,289.531
350.750000,37.250000,289.431
351.000000,37.250000,289.131
351.250000,37.250000,284.531
351.500000,37.250000,283.731
351.750000,37.250000,283.631
352.000000,37.250000,283.431
352.250000,37.250000,284.131
352.500000,37.250000,284.731
352.750000,37.250000,285.231
353.000000,37.250000,285.531
353.250000,37.250000,284.531
353.500000,37.250000,285.031
353.750000,37.250000,285.631
354.000000,37.250000,285.131
350.250000,37.500000,289.531
350.500000,37.500000,289.431
350.750000,37.500000,289.331
351.000000,37.500000,289.131
351.250000,37.500000,284.331
351.500000,37.500000,283.131
351.750000,37.500000,282.531
352.000000,37.500000,282.431
352.250000,37.500000,283.231
352.500000,37.500000,283.731
352.750000,37.500000,283.531
353.000000,37.500000,284.031
353.250000,37.500000,283.431
353.500000,37.500000,283.831
353.750000,37.500000,284.231
354.000000,37.500000,284.431
350.250000,37.750000,289.531
350.500000,37.750000,289.431
350.750000,37.750000,289.331
351.000000,37.750000,289.131
351.250000,37.750000,285.131
351.500000,37.750000,283.531
351.750000,37.750000,283.031
352.000000,37.750000,282.931
352.250000,37.750000,283.231
352.500000,37.750000,283.131
352.750000,37.750000,282.631
353.000000,37.750000,282.831
353.250000,37.750000,281.731
353.500000,37.750000,281.631
353.750000,37.750000,281.931
354.000000,37.750000,282.331
350.250000,38.000000,289.431
350.500000,38.000000,289.331
350.750000,38.000000,289.231
351.000000,38.000000,289.131
351.250000,38.000000,285.831
351.500000,38.000000,283.731
351.750000,38.000000,283.231
352.000000,38.000000,282.731
352.250000,38.000000,282.931
352.500000,38.000000,282.831
352.750000,38.000000,282.231
353.000000,38.000000,281.031
353.250000,38.000000,279.931
353.500000,38.000000,280.131
353.750000,38.000000,280.431
354.000000,38.000000,280.831
350.250000,38.250000,289.331
350.500000,38.250000,289.231
350.750000,38.250000,289.231
351.000000,38.250000,288.731
351.250000,38.250000,287.131
351.500000,38.250000,283.831
351.750000,38.250000,283.231
352.000000,38.250000,282.431
352.250000,38.250000,282.531
352.500000,38.250000,282.931
352.750000,38.250000,282.731
353.000000,38.250000,281.131
353.250000,38.250000,280.031
353.500000,38.250000,279.831
353.750000,38.250000,280.731
354.000000,38.250000,281.131
350.250000,38.500000,289.231
350.500000,38.500000,289.131
350.750000,38.500000,288.231
351.000000,38.500000,285.031
351.250000,38.500000,286.431
351.500000,38.500000,283.531
351.750000,38.500000,282.631
352.000000,38.500000,282.231
352.250000,38.500000,282.231
352.500000,38.500000,282.431
352.750000,38.500000,282.431
353.000000,38.500000,281.231
353.250000,38.500000,280.931
353.500000,38.500000,281.231
353.750000,38.500000,282.031
354.000000,38.500000,281.131
350.250000,38.750000,289.131
350.500000,38.750000,288.531
350.750000,38.750000,286.031
351.000000,38.750000,287.631
351.250000,38.750000,284.731
351.500000,38.750000,283.531
351.750000,38.750000,282.531
352.000000,38.750000,281.931
352.250000,38.750000,281.731
352.500000,38.750000,281.631
352.750000,38.750000,282.231
353.000000,38.750000,281.931
353.250000,38.750000,282.231
353.500000,38.750000,282.431
353.750000,38.750000,282.431
354.000000,38.750000,281.731
350.250000,39.000000,289.131
350.500000,39.000000,288.931
350.750000,39.000000,285.231
351.000000,39.000000,284.431
351.250000,39.000000,284.631
351.500000,39.000000,283.731
351.750000,39.000000,283.031
352.000000,39.000000,282.331
352.250000,39.000000,281.831
352.500000,39.000000,281.431
352.750000,39.000000,281.531
353.000000,39.000000,282.031
353.250000,39.000000,282.131
353.500000,39.000000,282.031
353.750000,39.000000,281.531
354.000000,39.000000,281.831
350.250000,39.250000,289.131
350.500000,39.250000,289.031
350.750000,39.250000,285.431
351.000000,39.250000,284.031
351.250000,39.250000,283.931
351.500000,39.250000,283.831
351.750000,39.250000,283.231
352.000000,39.250000,283.331
352.250000,39.250000,282.231
352.500000,39.250000,281.131
352.750000,39.250000,280.931
353.000000,39.250000,281.531
353.250000,39.250000,281.631
353.500000,39.250000,281.131
353.750000,39.250000,280.731
354.000000,39.250000,281.031
350.250000,39.500000,289.131
350.500000,39.500000,289.031
350.750000,39.500000,288.631
351.000000,39.500000,284.631
351.250000,39.500000,284.031
351.500000,39.500000,284.531
351.750000,39.500000,284.631
352.000000,39.500000,284.931
352.250000,39.500000,282.731
352.500000,39.500000,281.731
352.750000,39.500000,281.431
353.000000,39.500000,281.531
353.250000,39.500000,281.331
353.500000,39.500000,281.031
353.750000,39.500000,281.031
354.000000,39.500000,280.831
350.250000,39.750000,289.131
350.500000,39.750000,289.131
350.750000,39.750000,289.031
351.000000,39.750000,287.831
351.250000,39.750000,284.931
351.500000,39.750000,285.131
351.750000,39.750000,284.731
352.000000,39.750000,283.331
352.250000,39.750000,282.131
352.500000,39.750000,282.331
352.750000,39.750000,281.931
353.000000,39.750000,281.531
353.250000,39.750000,281.131
353.500000,39.750000,281.431
353.750000,39.750000,281.231
354.000000,39.750000,280.931
350.250000,40.000000,289.131
350.500000,40.000000,289.031
350.750000,40.000000,289.031
351.000000,40.000000,288.731
351.250000,40.000000,284.831
351.500000,40.000000,284.031
351.750000,40.000000,283.431
352.000000,40.000000,281.131
352.250000,40.000000,281.031
352.500000,40.000000,281.331
352.750000,40.000000,281.131
353.000000,40.000000,281.231
353.250000,40.000000,281.331
353.500000,40.000000,281.431
353.750000,40.000000,280.831
354.000000,40.000000,280.231
350.250000,40.250000,289.131
350.500000,40.250000,289.131
350.750000,40.250000,289.031
351.000000,40.250000,288.931
351.250000,40.250000,286.831
351.500000,40.250000,285.531
351.750000,40.250000,284.631
352.000000,40.250000,282.931
352.250000,40.250000,281.031
352.500000,40.250000,279.931
352.750000,40.250000,279.931
353.000000,40.250000,279.631
353.250000,40.250000,279.531
353.500000,40.250000,280.231
353.750000,40.250000,280.431
354.000000,40.250000,280.031
350.250000,40.500000,289.131
350.500000,40.500000,289.031
350.750000,40.500000,289.031
351.000000,40.500000,288.931
351.250000,40.500000,287.331
351.500000,40.500000,285.231
351.750000,40.500000,283.331
352.000000,40.500000,282.831
352.250000,40.500000,282.231
352.500000,40.500000,279.831
352.750000,40.500000,279.031
353.000000,40.500000,278.831
353.250000,40.500000,278.631
353.500000,40.500000,278.731
353.750000,40.500000,278.431
354.000000,40.500000,278.231
350.250000,40.750000,288.931
350.500000,40.750000,289.031
350.750000,40.750000,288.931
351.000000,40.750000,288.831
351.250000,40.750000,288.231
351.500000,40.750000,284.831
351.750000,40.750000,282.631
352.000000,40.750000,281.931
352.250000,40.750000,281.231
352.500000,40.750000,281.131
352.750000,40.750000,280.931
353.000000,40.750000,280.031
353.250000,40.750000,278.431
353.500000,40.750000,278.231
353.750000,40.750000,279.231
354.000000,40.750000,278.831
350.250000,41.000000,288.831
350.500000,41.000000,288.831
350.750000,41.000000,288.931
351.000000,41.000000,288.831
351.250000,41.000000,288.431
351.500000,41.000000,284.931
351.750000,41.000000,283.331
352.000000,41.000000,280.931
352.250000,41.000000,280.631
352.500000,41.000000,280.531
352.750000,41.000000,280.931
353.000000,41.000000,281.531
353.250000,41.000000,279.931
353.500000,41.000000,278.631
353.750000,41.000000,278.631
354.000000,41.000000,278.831
350.250000,41.250000,288.731
350.500000,41.250000,288.631
350.750000,41.250000,288.731
351.000000,41.250000,288.631
351.250000,41.250000,288.231
351.500000,41.250000,285.031
351.750000,41.250000,283.731
352.000000,41.250000,282.431
352.250000,41.250000,282.431
352.500000,41.250000,281.731
352.750000,41.250000,281.831
353.000000,41.250000,281.431
353.250000,41.250000,280.231
353.500000,41.250000,279.631
353.750000,41.250000,278.931
354.000000,41.250000,278.231
350.250000,41.500000,288.631
350.500000,41.500000,288.631
350.750000,41.500000,288.531
351.000000,41.500000,288.531
351.250000,41.500000,287.231
351.500000,41.500000,284.931
351.750000,41.500000,283.231
352.000000,41.500000,281.931
352.250000,41.500000,281.031
352.500000,41.500000,281.131
352.750000,41.500000,283.031
353.000000,41.500000,281.431
353.250000,41.500000,281.131
353.500000,41.500000,281.131
353.750000,41.500000,279.731
354.000000,41.500000,279.331
350.250000,41.750000,288.531
350.500000,41.750000,288.431
350.750000,41.750000,288.431
351.000000,41.750000,288.231
351.250000,41.750000,285.531
351.500000,41.750000,284.131
351.750000,41.750000,282.431
352.000000,41.750000,280.331
352.250000,41.750000,280.131
352.500000,41.750000,282.131
352.750000,41.750000,280.531
353.000000,41.750000,279.931
353.250000,41.750000,279.831
353.500000,41.750000,279.831
353.750000,41.750000,279.531
354.000000,41.750000,280.031
350.250000,42.000000,288.431
350.500000,42.000000,288.331
350.750000,42.000000,288.331
351.000000,42.000000,287.831
351.250000,42.000000,285.131
351.500000,42.000000,283.731
351.750000,42.000000,281.631
352.000000,42.000000,280.731
352.250000,42.000000,280.231
352.500000,42.000000,279.531
352.750000,42.000000,278.531
353.000000,42.000000,277.531
353.250000,42.000000,277.531
353.500000,42.000000,278.031
353.750000,42.000000,278.931
354.000000,42.000000,280.231
350.250000,42.250000,288.431
350.500000,42.250000,288.331
350.750000,42.250000,288.131
351.000000,42.250000,287.631
351.250000,42.250000,286.031
351.500000,42.250000,283.631
351.750000,42.250000,282.331
352.000000,42.250000,282.031
352.250000,42.250000,280.231
352.500000,42.250000,278.631
352.750000,42.250000,277.831
353.000000,42.250000,277.531
353.250000,42.250000,276.431
353.500000,42.250000,276.931
353.750000,42.250000,278.231
354.000000,42.250000,279.531
350.250000,42.500000,288.331
350.500000,42.500000,288.231
350.750000,42.500000,287.931
351.000000,42.500000,287.431
351.250000,42.500000,285.931
351.500000,42.500000,283.331
351.750000,42.500000,281.731
352.000000,42.500000,280.931
352.250000,42.500000,280.331
352.500000,42.500000,281.331
352.750000,42.500000,279.631
353.000000,42.500000,278.531
353.250000,42.500000,279.831
353.500000,42.500000,278.231
353.750000,42.500000,277.831
354.000000,42.500000,279.131
lon,lat,CAPE surface d=2021051200 30 hour fcst
350.250000,36.750000,0
350.500000,36.750000,0
350.750000,36.750000,0
351.000000,36.750000,1
351.250000,36.750000,0
351.500000,36.750000,0
351.750000,36.750000,0
352.000000,36.750000,0
352.250000,36.750000,0
352.500000,36.750000,0
352.750000,36.750000,0
353.000000,36.750000,0
353.250000,36.750000,0
353.500000,36.750000,0
353.750000,36.750000,0
354.000000,36.750000,0
350.250000,37.000000,0
350.500000,37.000000,0
350.750000,37.000000,1
351.000000,37.000000,1
351.250000,37.000000,0
351.500000,37.000000,0
351.750000,37.000000,0
352.000000,37.000000,0
352.250000,37.000000,0
352.500000,37.000000,0
352.750000,37.000000,0
353.000000,37.000000,0
353.250000,37.000000,0
353.500000,37.000000,0
353.750000,37.000000,0
354.000000,37.000000,0
350.250000,37.250000,1
350.500000,37.250000,0
350.750000,37.250000,1
351.000000,37.250000,2
351.250000,37.250000,0
351.500000,37.250000,0
351.750000,37.250000,0
352.000000,37.250000,0
352.250000,37.250000,0
352.500000,37.250000,0
352.750000,37.250000,0
353.000000,37.250000,0
353.250000,37.250000,0
353.500000,37.250000,0
353.750000,37.250000,0
354.000000,37.250000,0
350.250000,37.500000,1
350.500000,37.500000,1
350.750000,37.500000,0
351.000000,37.500000,2
351.250000,37.500000,0
